Id,Site,Plot,Class,Order,Family,Genera,Species,Tree,Strata,Leaf,SPAD.average,Fresh.weight,Area,Dry.weight,LMA,LDMC,THICKNESS,LNC,LCC,N.C
688,BCI,BCIBALA CINCO,Dicots,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula,L5 (6417),1,2,NA,2.153,0.00653,0.937,143.4915773,0.435206688,329.7090352,1.964,50.235,0.039096248
689,BCI,BCIBALA CINCO,Dicots,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula,L5 (6417),1,3,NA,1.169,0.003757,0.54,143.7317008,0.461933276,311.1525153,1.898,51.723,0.036695474
690,BCI,BCIBALA CINCO,Dicots,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula,L5 (6417),0,6,NA,3.582,0.011888,1.535,129.1218035,0.428531547,301.3122476,1.948,51.113,0.038111635
691,BCI,BCIBALA CINCO,Dicots,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula,L5 (6417),0,7,NA,3.479,0.00932,1.507,161.695279,0.433170451,373.2832618,1.555,50.478,0.030805499
692,BCI,BCIBALA CINCO,Dicots,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula,L5 (6417),0,8,NA,3.843,0.010698,1.63,152.364928,0.424147801,359.2260236,1.701,51.087,0.033296142
693,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),1,1,NA,0.375,0.002768,0.157,56.71965318,0.418666667,135.4768786,2.604,48.277,0.053938729
694,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),1,2,NA,0.49,0.004026,0.198,49.18032787,0.404081633,121.7088922,2.136,48.316,0.044208958
695,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),1,3,NA,0.64,0.004495,0.273,60.73414905,0.4265625,142.3804227,2.337,47.328,0.049378803
696,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),0,6,NA,0.551,0.003855,0.17,44.09857328,0.308529946,142.9312581,1.951,42.352,0.046066301
697,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),0,7,NA,0.536,0.003422,0.147,42.95733489,0.274253731,156.6335476,1.866,41.815,0.044625135
698,BCI,BCIBALA CINCO,Dicots,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra,M5 (203399),0,8,NA,1.111,0.007284,0.347,47.63866008,0.312331233,152.5260846,2.023,42.029,0.048133432
699,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,1,NA,0.061,0.000532,0.018,33.83458647,0.295081967,114.6616541,2.742,47.758,0.057414465
700,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,2,NA,0.089,0.00067,0.031,46.26865672,0.348314607,132.8358209,2.634,48.37,0.054455241
701,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,3,NA,0.061,0.000534,0.023,43.07116105,0.37704918,114.2322097,2.536,46.521,0.054513016
702,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,6,NA,0.131,0.001007,0.046,45.68023833,0.351145038,130.0893744,2.235,46.225,0.04835046
703,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,7,NA,0.105,0.000898,0.038,42.31625835,0.361904762,116.9265033,2.49,47.072,0.052897689
704,BCI,BCIBALA CINCO,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia nesiotica,N5 (203394),0,8,NA,0.107,0.000961,0.033,34.33922997,0.308411215,111.3423517,2.629,47.429,0.055430222
705,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),1,1,NA,3.392,0.01809,1.267,70.03869541,0.373525943,187.5069099,2.465,50.306,0.049000119
706,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),1,2,NA,3.269,0.017467,1.188,68.0139692,0.363413888,187.1529169,2.67,50.336,0.053043547
707,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),1,3,NA,3.287,0.017632,1.206,68.39836661,0.366899909,186.4224138,2.362,49.93,0.047306229
708,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),0,6,NA,3.684,0.020724,1.372,66.20343563,0.372421281,177.7649102,2.487,49.302,0.050444201
709,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),0,7,NA,4.171,0.02023,1.533,75.77854671,0.367537761,206.1789422,2.016,49.37,0.040834515
710,BCI,BCIBALA CINCO,Dicots,Sapindales,Simaroubaceae,Picramnia,Picramnia latifolia,O5 (203374),0,8,NA,1.891,0.010293,0.708,68.7846109,0.374405077,183.7170893,2.241,49.262,0.045491454
711,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Desmopsis,Desmopsis panamensis,P5 (203359),0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,1,NA,0.299,0.002242,0.073,32.56021409,0.244147157,133.3630687,3.743,44.906,0.083351891
718,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,2,NA,0.427,0.002704,0.137,50.66568047,0.320843091,157.9142012,4.193,47.731,0.087846473
719,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,3,NA,0.477,0.003474,0.155,44.61715602,0.324947589,137.3056995,3.855,46.663,0.082613634
720,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,6,NA,0.257,0.002313,0.055,23.77864246,0.214007782,111.1111111,4.047,45.755,0.08844935
721,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,7,NA,0.342,0.002729,0.076,27.84902895,0.222222222,125.3206303,4.247,45.599,0.093138007
722,BCI,BCIBALA CINCO,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,Q5 (203367),1,8,NA,0.231,0.00217,0.049,22.58064516,0.212121212,106.4516129,4.531,45.902,0.098710296
723,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,BCI,BCIBALA CINCO,Dicots,Magnoliales,Myristicaceae,Virola,Virola surinamensis,R5 (203464),1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),1,1,NA,1.702,0.008385,0.716,85.39057841,0.420681551,202.9815146,1.91,41.752,0.045746312
730,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),1,2,NA,2.948,0.013996,1.252,89.45412975,0.424694708,210.631609,1.89,42.369,0.044608086
731,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),1,3,NA,1.401,0.006933,0.609,87.84076158,0.434689507,202.0770229,1.607,42.078,0.038190979
732,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),0,6,NA,1.563,0.009278,0.562,60.57339944,0.359564939,168.4630308,1.92,41.375,0.046404834
733,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),0,7,NA,4.083,0.020595,1.531,74.33843166,0.374969385,198.2520029,1.572,41.649,0.037744003
734,BCI,BCIBALA CINCO,Dicots,Rosales,Moraceae,Perebea,Perebea xanthochyma,S5 (203461),0,8,NA,3.217,0.016379,1.326,80.9573234,0.412185266,196.4100372,1.484,40.713,0.036450274
735,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,BCI,BCIBALA CINCO,Monocots,Arecales,Arecaceae,Socratea,Socratea exorrhiza,T5 (203470),1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,1,NA,0.838,0.004131,0.372,90.05083515,0.443914081,202.8564512,2.644,45.755,0.057786034
742,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,2,NA,1.177,0.00558,0.453,81.1827957,0.384876805,210.9318996,2.033,44.595,0.04558807
743,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,3,NA,1.011,0.005128,0.435,84.82839314,0.430267062,197.1528861,2.587,44.92,0.057591273
744,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,6,NA,0.645,0.003848,0.257,66.78794179,0.398449612,167.6195426,2.335,44.194,0.052835227
745,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,7,NA,0.665,0.003655,0.218,59.64432285,0.327819549,181.9425445,1.972,44.066,0.044751055
746,BCI,BCIBALA CINCO,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,U5 (203466),1,8,NA,0.422,0.002541,0.164,64.54151909,0.388625592,166.0763479,1.993,43.495,0.045821359
747,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,1,NA,0.539,0.003155,0.229,72.58320127,0.424860853,170.8399366,1.832,38.294,0.047840393
748,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,2,NA,0.413,0.002273,0.179,78.75054993,0.433414044,181.6981962,1.769,44.15,0.04006795
749,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,3,NA,0.583,0.003169,0.248,78.25812559,0.425385935,183.9697065,2.044,43.963,0.046493642
750,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,6,NA,0.609,0.003516,0.256,72.81001138,0.420361248,173.2081911,2.046,44.163,0.046328374
751,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,7,NA,0.473,0.00269,0.198,73.60594796,0.418604651,175.8364312,1.552,41.527,0.037373275
752,BCI,BCIBALA CINCO,Dicots,Malpighiales,Violaceae,Hybanthus,Hybanthus prunifolius,V5 (203407),1,8,NA,0.702,0.003846,0.271,70.46281851,0.386039886,182.5273011,2.003,41.126,0.048703983
753,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,1,NA,3.497,0.019724,1.29,65.40255526,0.368887618,177.2966944,2.221,49.212,0.045131269
754,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,2,NA,3.103,0.017923,1.126,62.82430397,0.362874637,173.1294984,1.798,50.049,0.035924794
755,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,3,NA,2.503,0.01483,0.939,63.31759946,0.37514982,168.779501,2.196,48.305,0.045461132
756,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,6,NA,2.69,0.014608,0.973,66.60733844,0.361710037,184.1456736,2.296,50.02,0.045901639
757,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,7,NA,0.948,0.005478,0.318,58.05038335,0.335443038,173.0558598,2.161,49.712,0.043470389
758,BCI,BCIBALA CINCO,Dicots,Magnoliales,Annonaceae,Unonopsis,Unonopsis pittieri,W5 (203476),1,8,NA,1.579,0.008682,0.531,61.16102281,0.33628879,181.8705367,2.179,49.913,0.043655961
759,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,1,NA,21.215,0.064659,6.223,96.24336906,0.293330191,328.1059095,2.771,52.441,0.052840335
760,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,2,NA,11.211,0.037771,2.726,72.17177199,0.243154045,296.8150168,3.033,53.018,0.057206986
761,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,3,NA,10.075,0.031419,3.38,107.578217,0.335483871,320.6658391,3.545,52.128,0.068005678
762,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,6,NA,5.747,0.022466,2.025,90.13620582,0.352357752,255.8087777,2.784,51.678,0.053872054
763,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,7,NA,10.118,0.034812,3.28,94.22038378,0.324174738,290.6469034,2.383,52.524,0.045369736
764,BCI,BCIBALA SEIS,Dicots,Malvales,Bombacaceae,Ochroma,Ochroma pyramidale,A6 (204305),1,8,NA,4.944,0.019095,1.587,83.11076198,0.320995146,258.9159466,2.861,51.759,0.055275411
765,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),1,1,NA,0.604,0.00363,0.213,58.67768595,0.352649007,166.3911846,2.182,43.782,0.049837833
766,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),NA,2,NA,0.891,0.004789,0.319,66.6109835,0.358024691,186.0513677,2.011,45.236,0.044455743
767,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),NA,3,NA,0.827,0.004655,0.313,67.23952739,0.378476421,177.6584318,1.872,43.8,0.042739726
768,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),NA,6,NA,0.816,0.005049,0.263,52.08952268,0.322303922,161.6161616,2.086,42.917,0.048605448
769,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),NA,7,NA,1.238,0.007162,0.361,50.40491483,0.291599354,172.8567439,1.966,43.635,0.045055575
770,BCI,BCIBALA SEIS,Dicots,Gentianales,Rubiaceae,Faramea,Faramea occidentalis,B6 (204291),NA,8,NA,1.386,0.006948,0.485,69.80426022,0.34992785,199.4818653,2.154,44.293,0.048630709
771,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,1,NA,1.004,0.004879,0.386,79.11457266,0.384462151,205.7798729,2.293,44.27,0.051795799
772,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,2,NA,0.752,0.004327,0.301,69.56320777,0.400265957,173.7924659,2.713,44.151,0.061448212
773,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,3,NA,0.378,0.002328,0.154,66.15120275,0.407407407,162.371134,1.982,42.708,0.046408167
774,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,6,NA,0.839,0.004658,0.302,64.834693,0.359952324,180.1202233,2.545,43.847,0.05804274
775,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,7,NA,0.764,0.004159,0.273,65.64077903,0.357329843,183.6980043,2.698,43.698,0.061741956
776,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Brosimum,Brosimum alicastrum,C6 (6448),NA,8,NA,0.566,0.002708,0.215,79.394387,0.379858657,209.0103397,2.426,43.681,0.055539022
777,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,1,NA,0.706,0.004304,0.231,53.67100372,0.327195467,164.0334572,3.681,46.101,0.079846424
778,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,2,NA,0.641,0.003892,0.183,47.01952724,0.28549142,164.696814,3.778,46.13,0.081898981
779,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,3,NA,0.831,0.004931,0.22,44.61569661,0.264741276,168.525654,3.629,45.791,0.079251381
780,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,6,NA,0.523,0.003047,0.152,49.88513292,0.290630975,171.6442402,4.218,46.456,0.090795592
781,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,7,NA,0.727,0.004302,0.207,48.11715481,0.284731774,168.9911669,4.336,46.523,0.093201212
782,BCI,BCIBALA SEIS,Dicots,Fabales,Fabaceae-papilionoideae,Pterocarpus,Pterocarpus rohrii,D6 (204253),NA,8,NA,1.059,0.006573,0.324,49.29256047,0.305949008,161.1136467,4.318,46.324,0.093213021
783,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,1,NA,1.074,0.00455,0.247,54.28571429,0.229981378,236.043956,3.301,49.28,0.066984578
784,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,2,NA,0.941,0.003941,0.22,55.82339508,0.233793836,238.7718853,3.353,49.206,0.068142096
785,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,3,NA,0.548,0.002336,0.127,54.36643836,0.231751825,234.5890411,3.023,48.172,0.062754297
786,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,6,NA,1.718,0.006665,0.434,65.11627907,0.252619325,257.7644411,2.979,49.325,0.060395337
787,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,7,NA,1.285,0.004932,0.3,60.82725061,0.233463035,260.5433901,2.877,50.049,0.057483666
788,BCI,BCIBALA SEIS,Dicots,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana arborea,E6 (204258),NA,8,NA,1.654,0.006683,0.417,62.39712704,0.252116082,247.4936406,2.896,48.302,0.059956109
789,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,1,NA,1.474,0.007267,0.46,63.29984863,0.312075984,202.8347324,2.498,44.571,0.056045411
790,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,2,NA,1.664,0.008121,0.54,66.4942741,0.324519231,204.9008743,2.187,45.141,0.048448196
791,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,3,NA,1.011,0.005436,0.303,55.73951435,0.299703264,185.98234,2.858,45.604,0.062669941
792,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,6,NA,1.89,0.010086,0.569,56.41483244,0.301058201,187.3884593,2.349,42.557,0.05519656
793,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,7,NA,1.998,0.010594,0.579,54.6535775,0.28978979,188.5973192,2.255,42.652,0.052869736
794,BCI,BCIBALA SEIS,Dicots,Rosales,Moraceae,Maquira,Maquira guianensis,F6 (204103),NA,8,NA,1.557,0.008356,0.471,56.36668262,0.302504817,186.3331738,2.57,42.971,0.059807777
795,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,BCI,BCIBALA SEIS,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G6 (203817),1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,1,NA,0.775,0.004575,0.187,40.87431694,0.241290323,169.3989071,3.928,46.797,0.083937005
802,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,2,NA,1.2,0.006367,0.384,60.31097848,0.32,188.4718078,3.798,48.911,0.077651244
803,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,3,NA,1.162,0.005946,0.398,66.93575513,0.342512909,195.4254961,3.367,48.503,0.069418386
804,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,6,NA,2.59,0.013913,0.616,44.27513836,0.237837838,186.1568317,3.909,46.767,0.083584579
805,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,7,NA,1.303,0.007367,0.375,50.90267409,0.287797391,176.8698249,3.336,47.437,0.070324852
806,BCI,BCIBALA SEIS,Dicots,Myrtales,Myrtaceae,Eugenia,Eugenia oerstediana,H6 (204113),NA,8,NA,2.036,0.011128,0.571,51.31200575,0.280451866,182.9618979,3.681,46.421,0.079296008
807,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),1,1,NA,0.867,0.004045,0.267,66.00741656,0.307958478,214.3386897,2.867,46.739,0.061340636
808,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),1,2,NA,0.977,0.004553,0.307,67.4280694,0.314227226,214.5837909,2.903,46.65,0.062229368
809,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),1,3,NA,0.941,0.004202,0.293,69.72870062,0.311370882,223.9409805,2.877,46.273,0.062174486
810,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),0,6,NA,0.898,0.0043,0.253,58.8372093,0.281737194,208.8372093,2.792,45.378,0.061527612
811,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),0,7,NA,1.122,0.005095,0.289,56.72227674,0.257575758,220.2158979,2.493,44.89,0.055535754
812,BCI,BCIBALA SEIS,Dicots,Crossosomatales,Staphyleaceae,Turpinia,Turpinia occidentalis,I6 (204174),0,8,NA,0.795,0.004048,0.208,51.38339921,0.26163522,196.3932806,2.839,44.54,0.063740458
813,BCI,BCIBALA SEIS,Dicots,Lamiales,Boraginaceae,Cordia,Cordia alliodora,J6 (204326),1,1,NA,0.769,0.003112,0.31,99.61439589,0.403120936,247.1079692,2.807,46.189,0.060772045
814,BCI,BCIBALA SEIS,Dicots,Lamiales,Boraginaceae,Cordia,Cordia alliodora,J6 (204326),1,2,NA,0.853,0.003513,0.338,96.21406206,0.396248535,242.812411,2.963,46.28,0.064023336
